44	0.05	27.43
45	0.08	27.42
46	0.07	27.43
47	0.17	27.43
48	0.1	27.42
49	0.05	27.44
50	0.06	27.45
51	0.08	27.45
52	0.1	27.45
53	0.13	27.44
54	0.17	27.42
55	0.17	27.37
56	0.09	27.47
57	0.09	27.49
58	0.11	27.43
59	0.14	27.46
60	0.11	27.41
61	0.08	27.45
62	0.07	27.47
63	0.07	27.5
64	0.06	27.5
65	0.03	27.51
66	0.09	27.51
67	0.07	27.48
68	0.08	27.45
69	0.09	27.47
70	0.07	27.46
71	0.07	27.47
72	0.06	27.48
73	0.06	27.48
74	0.14	27.44
75	0.06	27.51
76	0.05	27.51
77	0.04	27.55
78	0.04	27.56
79	0.05	27.55
80	0.12	27.49
81	0.04	27.54
82	0.21	27.45
83	0.18	27.45
84	0.06	27.49
85	0.08	27.51
86	0.05	27.52
87	0.12	27.51
88	0.06	27.52
89	0.1	27.51
90	0.03	27.54
91	0.04	27.56
92	0.04	27.56
93	0.13	27.51
94	0.05	27.54
95	0.09	27.51
96	0.05	27.53
97	0.11	27.52
98	0.08	27.53
99	0.06	27.63
100	0.13	27.63
101	0.11	27.58
102	0.09	27.56
103	0.11	27.53
104	0.14	27.51
105	0.14	27.52
106	0.12	27.51
107	0.11	27.52
108	0.11	27.52
109	0.06	27.55
110	0.07	27.56
111	0.08	27.57
112	0.13	27.56
113	0.12	27.55
114	0.13	27.54
115	0.11	27.53
116	0.12	27.52
117	0.13	27.52
118	0.12	27.52
119	0.13	27.51
120	0.14	27.51
1	0.11	27.52
2	0.15	27.53
3	0.14	27.52
4	0.09	27.54
5	0.09	27.57
6	0.09	27.57
7	0.14	27.56
8	0.09	27.56
9	0.13	27.56
10	0.1	27.57
11	0.08	27.58
12	0.1	27.58
13	0.13	27.58
14	0.13	27.58
15	0.14	27.59
16	0.11	27.58
17	0.1	27.58
18	0.12	27.57
19	0.11	27.56
20	0.11	27.56
21	0.1	27.55
22	0.12	27.55
23	0.1	27.55
24	0.07	27.56
25	0.05	27.55
26	0.05	27.57
27	0.05	27.58
28	0.08	27.58
29	0.07	27.59
30	0.09	27.63
31	0.08	27.62
32	0.05	27.67
33	0.06	27.69
34	0.09	27.7
35	0.04	27.68
36	0.06	27.72
37	0.06	27.73
38	0.08	27.72
39	0.11	27.68
40	0.09	27.7
41	0.06	27.71
42	0.12	27.7
43	0.1	27.67
44	0.07	27.7
45	0.08	27.73
46	0.14	27.71
47	0.04	27.73
48	0.09	27.75
49	0.09	27.74
50	0.11	27.79
51	0.09	27.81
52	0.09	27.83
53	0.06	27.83
54	0.07	27.83
55	0.07	27.86
56	0.07	27.81
57	0.05	27.77
58	0.06	27.75
59	0.06	27.79
60	0.03	27.79
61	0.03	27.82
62	0.09	27.84
63	0.05	27.82
64	0.06	27.81
65	0.11	27.79
66	0.09	27.81
67	0.04	27.83
68	0.07	27.84
69	0.04	27.83
70	0.04	27.83
71	0.05	27.82
72	0.06	27.8
73	0.05	27.79
74	0.06	27.8
75	0.08	27.78
76	0.04	27.77
77	0.06	27.78
78	0.05	27.82
79	0.04	27.8
80	0.06	27.77
81	0.06	27.77
82	0.06	27.78
83	0.06	27.79
84	0.05	27.85
85	0.03	27.85
86	0.03	27.85
87	0.07	27.85
88	0.09	27.82
89	0.08	27.82
90	0.04	27.83
91	0.02	27.83
92	0.04	27.82
93	0.04	27.81
94	0.06	27.81
95	0.06	27.81
96	0.05	27.84
97	0.04	27.86
98	0.05	27.84
99	0.04	27.84
100	0.03	27.85
101	0.05	27.85
102	0.04	27.84
103	0.05	27.86
104	0.08	27.84
105	0.07	27.83
106	0.05	27.84
107	0.02	27.87
108	0.05	27.86
109	0.05	27.87
110	0.11	27.86
111	0.07	27.85
112	0.07	27.82
113	0.06	27.82
114	0.04	27.81
115	0.04	27.81
116	0.04	27.81
117	0.07	27.81
118	0.07	27.8
